geoid,name,B15003001,"B15003001, Error",B15003002,"B15003002, Error",B15003003,"B15003003, Error",B15003004,"B15003004, Error",B15003005,"B15003005, Error",B15003006,"B15003006, Error",B15003007,"B15003007, Error",B15003008,"B15003008, Error",B15003009,"B15003009, Error",B15003010,"B15003010, Error",B15003011,"B15003011, Error",B15003012,"B15003012, Error",B15003013,"B15003013, Error",B15003014,"B15003014, Error",B15003015,"B15003015, Error",B15003016,"B15003016, Error",B15003017,"B15003017, Error",B15003018,"B15003018, Error",B15003019,"B15003019, Error",B15003020,"B15003020, Error",B15003021,"B15003021, Error",B15003022,"B15003022, Error",B15003023,"B15003023, Error",B15003024,"B15003024, Error",B15003025,"B15003025, Error"
14000US08031003602,"Census Tract 36.02, Denver, CO",3063,355,98,62,0,12,0,12,0,12,0,12,12,19,0,12,56,62,92,83,0,12,168,164,63,61,142,101,60,47,82,76,290,154,58,53,225,113,303,129,184,139,804,209,320,126,61,48,45,37
14000US08031003603,"Census Tract 36.03, Denver, CO",2855,381,47,68,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,55,0,12,49,50,412,217,53,57,59,56,318,152,308,138,1084,210,343,122,46,47,101,114
14000US08031003701,"Census Tract 37.01, Denver, CO",2922,330,8,13,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,19,0,12,5,12,4,9,30,49,128,66,49,50,111,72,195,86,185,88,1217,231,601,184,264,209,108,93
14000US08031003702,"Census Tract 37.02, Denver, CO",4205,693,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,27,0,17,49,60,15,24,397,210,132,94,85,63,234,96,59,53,1948,319,695,212,407,248,167,127
14000US08031003703,"Census Tract 37.03, Denver, CO",2433,287,0,12,0,12,0,12,9,14,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,28,7,12,0,12,168,193,129,58,46,41,8,12,276,108,122,95,813,163,509,132,186,87,141,66
14000US08031003901,"Census Tract 39.01, Denver, CO",3420,486,0,12,4,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,19,29,0,12,137,111,28,34,198,124,318,161,0,12,1553,285,819,311,206,104,138,82
14000US08031003902,"Census Tract 39.02, Denver, CO",3055,287,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,33,5,13,9,15,316,125,0,12,62,38,271,84,130,86,1381,236,526,130,243,100,99,48
14000US08031004002,"Census Tract 40.02, Denver, CO",2461,272,8,14,0,12,0,12,0,12,0,12,0,12,31,30,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,186,92,108,77,36,35,157,65,65,45,1127,251,508,118,119,60,108,76
14000US08031004003,"Census Tract 40.03, Denver, CO",3764,848,53,71,0,12,0,12,0,12,0,12,0,12,0,12,64,86,105,122,0,12,0,12,0,12,74,80,14,21,51,62,438,133,46,54,107,95,622,347,199,124,1008,263,739,491,201,108,43,43
14000US08031004004,"Census Tract 40.04, Denver, CO",1459,142,7,10,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,15,21,23,26,129,47,6,8,89,40,177,59,127,55,435,91,290,84,110,48,51,23
14000US08031004005,"Census Tract 40.05, Denver, CO",2334,374,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,18,0,12,24,25,0,12,234,80,26,29,51,49,291,117,245,166,772,189,481,278,129,79,64,61
14000US08031004006,"Census Tract 40.06, Denver, CO",3247,504,0,12,0,12,12,19,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,1,3,0,12,65,66,190,136,77,78,107,95,394,169,54,47,1104,310,816,280,301,144,126,76
14000US08031004101,"Census Tract 41.01, Denver, CO",3014,334,85,75,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,49,9,20,94,118,13,16,8,16,47,40,26,30,563,186,243,121,197,102,292,104,270,170,796,190,289,100,28,33,24,40
14000US08031004102,"Census Tract 41.02, Denver, CO",3932,764,373,462,0,17,11,27,0,17,0,17,11,16,0,17,0,17,28,32,17,25,68,56,58,57,91,71,110,101,107,93,947,288,261,133,160,74,512,198,296,101,656,165,175,66,15,17,36,37
14000US08031004103,"Census Tract 41.03, Denver, CO",4502,881,21,38,0,17,0,17,0,17,0,17,0,17,0,17,47,72,0,17,0,17,0,17,0,17,9,23,67,74,14,22,300,153,157,163,411,415,559,217,101,95,1549,515,986,425,166,75,115,68
14000US08031004104,"Census Tract 41.04, Denver, CO",3956,427,48,76,0,17,0,17,0,17,0,17,0,17,0,17,0,17,97,135,0,17,0,17,0,17,16,20,31,57,39,47,554,165,61,55,88,59,530,219,196,145,1175,262,805,207,242,138,74,45
14000US08031004201,"Census Tract 42.01, Denver, CO",3491,360,32,37,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,13,79,76,7,12,0,12,102,84,64,45,90,49,417,134,112,77,1007,150,973,243,469,120,131,75
14000US08031004202,"Census Tract 42.02, Denver, CO",3198,526,8,16,0,12,0,12,10,16,0,12,0,12,19,24,0,12,0,12,0,12,9,14,10,16,0,12,10,15,10,16,316,135,56,39,44,55,349,142,91,55,1166,438,588,110,366,111,146,56
14000US08031004302,"Census Tract 43.02, Denver, CO",2129,328,7,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,67,104,57,90,0,12,0,12,0,12,0,12,239,154,30,27,54,46,199,69,98,50,680,149,457,100,176,69,65,35
14000US08031004303,"Census Tract 43.03, Denver, CO",2822,300,3,5,0,12,0,12,0,12,0,12,0,12,0,12,0,12,18,20,14,22,17,26,16,26,16,25,0,12,0,12,139,105,0,12,10,15,193,94,64,50,1138,190,620,123,460,148,114,58
14000US08031004306,"Census Tract 43.06, Denver, CO",3512,360,18,29,0,12,0,12,0,12,0,12,0,12,0,12,5,12,7,18,0,12,25,28,0,12,0,12,5,10,58,65,323,174,17,25,70,55,291,113,134,94,1352,270,686,204,345,141,176,113
14000US08031004403,"Census Tract 44.03, Denver, CO",3407,505,69,66,0,12,11,18,0,12,0,12,0,12,0,12,0,12,55,62,0,12,17,26,86,68,33,33,0,12,25,21,453,183,122,77,373,239,512,140,149,68,1052,274,329,99,39,42,82,74
14000US08031004404,"Census Tract 44.04, Denver, CO",3798,451,183,145,0,17,0,17,0,17,36,47,30,43,0,17,56,60,34,55,0,17,0,17,37,43,16,27,93,76,163,102,821,255,247,137,40,39,657,219,297,123,726,203,329,132,20,32,13,20
14000US08031004503,"Census Tract 45.03, Denver, CO",2708,463,64,74,0,17,0,17,0,17,0,17,22,34,29,48,0,17,148,112,0,17,55,58,378,156,44,40,46,31,8,14,1045,321,72,55,156,76,253,129,73,63,237,110,34,33,29,49,15,25
14000US08031004504,"Census Tract 45.04, Denver, CO",2474,301,186,145,0,12,0,12,0,12,0,12,22,33,26,40,54,71,76,50,81,110,66,39,290,168,142,90,74,55,52,45,515,142,122,73,153,98,234,124,214,121,96,60,40,35,5,8,26,38
14000US08031004505,"Census Tract 45.05, Denver, CO",3007,462,121,99,0,17,0,17,33,49,0,17,50,55,0,17,27,36,264,157,27,43,48,42,417,201,51,45,61,49,38,24,1211,271,139,111,134,93,148,111,28,32,187,103,23,22,0,17,0,17
14000US08031004506,"Census Tract 45.06, Denver, CO",2095,236,87,54,0,12,0,12,0,12,10,17,24,25,55,44,19,30,142,59,26,29,98,49,159,103,49,32,178,101,39,33,542,128,151,57,74,38,228,100,55,30,120,56,21,18,11,13,7,10
14000US08031004601,"Census Tract 46.01, Denver, CO",4227,626,189,119,0,17,0,17,0,17,0,17,0,17,0,17,0,17,266,266,16,25,44,47,100,80,39,63,169,77,77,72,1115,208,258,146,439,225,581,217,306,170,459,227,138,91,16,16,15,16
14000US08031004602,"Census Tract 46.02, Denver, CO",4018,509,129,153,0,17,0,17,0,17,51,73,81,79,130,202,0,17,145,166,54,83,122,125,73,87,177,144,201,150,63,56,1260,265,190,122,144,87,425,231,142,78,549,211,46,60,36,45,0,17
14000US08031004603,"Census Tract 46.03, Denver, CO",4131,535,93,80,0,17,0,17,0,17,63,93,40,61,12,20,42,48,43,50,5,8,42,56,114,105,18,19,96,66,84,80,1114,298,267,153,110,57,488,174,506,191,619,220,317,126,50,53,8,12
14000US08031004700,"Census Tract 47, Denver, CO",5090,851,0,17,0,17,0,17,0,17,61,96,15,28,0,17,27,42,17,25,0,17,55,90,314,221,141,115,210,204,160,116,1318,542,205,125,303,208,376,211,163,107,1228,395,444,220,53,63,0,17
14000US08031004801,"Census Tract 48.01, Denver, CO",2450,377,48,64,0,12,0,12,0,12,0,12,0,12,0,12,0,12,93,82,0,12,0,12,9,14,8,15,35,33,66,49,401,176,120,77,213,124,495,171,149,82,563,238,232,144,18,23,0,12
14000US08031005001,"Census Tract 50.01, Denver, CO",2065,186,60,75,5,10,0,12,0,12,8,13,0,12,0,12,5,12,7,11,0,12,50,46,0,12,42,29,9,16,13,20,263,99,17,21,117,55,278,89,166,61,707,166,281,131,23,18,14,17
14000US08031005102,"Census Tract 51.02, Denver, CO",2826,357,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,17,5,9,19,22,7,11,290,127,41,32,20,22,446,171,134,63,1331,297,389,111,72,55,63,45
14000US08031005104,"Census Tract 51.04, Denver, CO",2990,348,100,81,0,12,0,12,0,12,0,12,54,76,20,30,4,10,0,12,0,12,56,50,31,47,0,12,33,35,50,43,387,134,229,119,198,122,331,160,215,91,942,189,243,88,70,45,27,20
14000US08031005200,"Census Tract 52, Denver, CO",2948,465,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,47,74,0,12,0,12,0,12,12,18,39,45,183,68,106,89,140,66,331,106,166,92,1386,414,410,128,91,52,37,29
14000US08031005300,"Census Tract 53, Denver, CO",1313,212,17,26,0,12,0,12,0,12,0,12,12,26,0,12,0,12,0,12,0,12,8,19,0,12,0,12,21,22,16,17,255,103,31,36,63,41,184,62,43,27,437,129,165,82,44,22,17,15
14000US08031005502,"Census Tract 55.02, Denver, CO",1403,242,27,32,0,12,0,12,0,12,0,12,4,9,0,12,0,12,5,8,0,12,77,62,50,33,0,12,107,95,3,6,226,100,172,97,141,60,207,66,72,45,190,65,94,66,28,25,0,12
14000US08031005503,"Census Tract 55.03, Denver, CO",3764,400,157,109,0,17,0,17,0,17,0,17,9,21,0,17,0,17,10,17,5,10,18,35,49,67,13,18,159,90,46,35,686,158,176,99,355,115,489,137,261,89,1076,228,210,92,38,30,7,11
14000US08031006701,"Census Tract 67.01, Denver, CO",3355,326,36,55,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,17,23,159,90,54,50,37,29,444,157,172,104,1643,265,476,141,226,101,91,52
14000US08031006804,"Census Tract 68.04, Denver, CO",2625,273,56,56,0,12,28,42,0,12,0,12,0,12,0,12,0,12,0,12,0,12,62,90,0,12,0,12,0,12,0,12,120,67,25,26,79,63,346,129,94,52,1175,223,424,130,169,76,47,44
14000US08031006810,"Census Tract 68.10, Denver, CO",4468,606,152,96,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,19,30,34,39,0,17,32,49,0,17,789,340,188,123,119,80,704,300,391,173,1219,347,532,178,260,180,29,36
14000US08031006812,"Census Tract 68.12, Denver, CO",3324,469,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,40,34,291,143,198,165,214,154,610,198,335,192,1008,292,496,166,57,41,75,54
14000US08031006813,"Census Tract 68.13, Denver, CO",3643,712,292,432,0,12,0,12,0,12,0,12,0,12,0,12,0,12,60,73,0,12,0,12,0,12,32,38,29,44,122,113,428,251,192,129,176,114,772,335,297,177,1008,364,179,111,41,47,15,24
14000US08031006814,"Census Tract 68.14, Denver, CO",3269,475,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,115,132,170,250,118,108,61,95,0,12,616,156,136,110,169,161,344,165,80,57,963,307,313,118,58,81,126,82
14000US08031007006,"Census Tract 70.06, Denver, CO",2748,540,0,12,0,12,0,12,0,12,27,43,0,12,0,12,0,12,27,44,0,12,0,12,85,103,118,138,84,108,284,225,589,308,66,67,113,81,363,207,260,167,529,200,160,112,0,12,43,76
14000US08031007013,"Census Tract 70.13, Denver, CO",3448,653,20,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,25,29,0,12,15,24,15,23,29,47,47,42,360,133,222,205,126,71,462,134,322,166,1199,358,496,140,69,42,41,35
14000US08031007037,"Census Tract 70.37, Denver, CO",3149,654,162,118,0,12,4,9,0,12,0,12,0,12,0,12,0,12,126,138,0,12,28,43,34,41,49,82,39,37,48,57,697,294,403,251,146,73,239,106,229,137,469,162,277,217,146,110,53,65
14000US08031007088,"Census Tract 70.88, Denver, CO",3866,690,17,26,0,17,0,17,0,17,0,17,0,17,0,17,17,30,44,72,0,17,0,17,0,17,44,73,0,17,94,101,592,192,122,111,141,93,508,231,689,550,1168,420,276,103,114,87,40,35
14000US08031008304,"Census Tract 83.04, Denver, CO",2529,477,82,68,0,12,0,12,14,21,7,12,34,44,33,47,35,56,362,320,24,31,98,90,33,26,58,46,46,39,103,62,425,120,268,113,123,82,245,90,192,99,259,105,47,33,32,42,9,15
14000US08031008305,"Census Tract 83.05, Denver, CO",3030,642,192,108,0,17,0,17,0,17,0,17,29,33,8,12,0,17,187,104,0,17,64,55,68,48,106,59,197,163,44,29,852,303,106,51,198,88,613,350,159,80,115,67,24,23,20,26,48,78
14000US08031008306,"Census Tract 83.06, Denver, CO",4164,540,316,194,0,17,0,17,0,17,67,101,8,13,0,17,0,17,217,128,61,54,49,77,139,84,57,46,210,129,212,122,1077,304,305,143,111,76,662,165,192,86,290,127,176,92,15,16,0,17
14000US08031008312,"Census Tract 83.12, Denver, CO",4803,635,69,77,0,17,0,17,0,17,53,81,57,81,4,9,16,29,149,92,1,4,135,98,203,124,143,100,55,56,250,158,1115,297,184,105,433,189,717,306,377,186,783,311,59,44,0,17,0,17
14000US08031008386,"Census Tract 83.86, Denver, CO",2702,373,113,106,0,12,8,15,0,12,0,12,0,12,0,12,123,97,232,91,15,23,28,28,98,90,30,46,187,125,140,105,676,176,72,48,116,75,198,118,197,108,294,128,68,71,107,140,0,12
14000US08031008387,"Census Tract 83.87, Denver, CO",4572,669,268,159,0,17,0,17,0,17,0,17,0,17,0,17,0,17,386,242,0,17,196,139,142,92,118,104,165,106,165,92,1049,339,154,105,358,170,540,166,376,234,451,205,185,83,19,25,0,17
14000US08031008388,"Census Tract 83.88, Denver, CO",7396,919,276,215,0,19,0,19,115,184,45,64,20,33,0,19,48,67,171,140,102,118,82,125,156,120,204,159,41,46,256,215,1428,473,203,158,482,222,830,269,834,319,1114,364,863,399,42,50,84,85
14000US08031008389,"Census Tract 83.89, Denver, CO",8407,928,270,159,0,19,0,19,0,19,0,19,0,19,0,19,69,73,143,150,0,19,275,249,48,51,48,52,33,38,228,149,1595,390,251,142,830,349,1079,331,564,164,1724,313,1092,392,105,81,53,76
14000US08031008390,"Census Tract 83.90, Denver, CO",5650,711,184,137,0,17,0,17,0,17,57,90,11,33,0,17,0,17,122,117,15,25,24,67,130,114,0,17,28,42,241,213,1147,368,282,205,486,278,814,364,565,230,1260,435,258,113,21,28,5,11
14000US08031008391,"Census Tract 83.91, Denver, CO",4561,521,137,121,0,17,0,17,0,17,0,17,50,65,0,17,0,17,86,105,11,19,52,54,53,55,36,48,133,114,170,119,1041,385,221,141,463,291,640,213,272,188,825,235,281,193,78,72,12,20
14000US08031011902,"Census Tract 119.02, Denver, CO",4724,811,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,77,92,19,33,71,81,22,36,161,177,659,244,197,166,209,102,932,388,351,178,1298,531,457,185,197,189,74,96
14000US08031011903,"Census Tract 119.03, Denver, CO",2066,265,26,40,0,12,0,12,0,12,0,12,0,12,0,12,0,12,49,68,0,12,0,12,0,12,28,30,58,40,60,54,395,146,127,77,124,61,273,104,92,57,545,173,264,72,12,12,13,11
14000US08031012001,"Census Tract 120.01, Denver, CO",1791,288,0,12,0,12,0,12,0,12,8,16,8,12,0,12,0,12,0,12,0,12,0,12,0,12,4,6,14,15,0,12,288,148,91,55,132,77,285,79,52,24,569,169,242,58,35,22,63,62
14000US08031012010,"Census Tract 120.10, Denver, CO",4065,491,26,41,0,17,0,17,0,17,0,17,0,17,0,17,12,19,0,17,17,28,0,17,30,48,37,39,27,34,30,33,317,126,160,108,231,131,456,165,395,142,1499,339,519,178,281,228,28,36
14000US08031015300,"Census Tract 153, Denver, CO",3271,571,14,23,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,45,70,0,12,440,288,229,233,59,56,477,215,206,142,1045,314,540,173,106,74,110,89
14000US08031015400,"Census Tract 154, Denver, CO",3224,378,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,95,77,96,122,66,72,12,21,49,46,545,171,179,103,64,38,636,170,79,45,921,225,260,96,103,68,119,110
14000US08031015500,"Census Tract 155, Denver, CO",2788,357,64,80,0,12,0,12,0,12,0,12,0,12,0,12,0,12,8,12,20,33,2,6,21,35,13,20,23,32,55,50,313,115,149,96,146,78,362,207,233,152,990,285,257,105,83,43,49,63
14000US08031015600,"Census Tract 156, Denver, CO",5302,904,285,195,0,17,0,17,0,17,0,17,0,17,0,17,0,17,371,198,15,25,70,82,505,241,84,111,52,63,0,17,1766,537,415,198,63,64,786,495,186,135,501,249,202,118,0,17,1,2
14000US08031015700,"Census Tract 157, Denver, CO",4466,936,104,129,0,17,0,17,0,17,0,17,4,8,42,68,8,49,131,114,7,15,6,12,230,188,202,147,148,118,247,195,980,593,165,81,412,393,414,169,350,229,761,310,192,100,63,74,0,17
14000US08031980100,"Census Tract 9801, Denver, CO",0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12
14000US08033000100,"Census Tract 1, Dolores, CO",1574,204,6,8,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,4,46,39,15,13,2,3,501,121,80,62,109,49,293,97,109,54,248,135,136,51,27,28,0,12
14000US08035013904,"Census Tract 139.04, Douglas, CO",2786,321,15,21,0,12,0,12,0,12,0,12,0,12,0,12,0,12,41,46,4,10,2,6,36,42,0,12,0,12,73,57,501,150,186,96,234,92,409,111,304,101,686,263,259,81,27,35,9,13
14000US08035013905,"Census Tract 139.05, Douglas, CO",3027,335,97,131,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,51,57,0,12,8,12,330,108,54,47,203,87,723,187,372,135,717,150,409,146,36,37,27,26
14000US08035013907,"Census Tract 139.07, Douglas, CO",3665,370,21,28,0,17,0,17,0,17,0,17,0,17,8,12,0,17,0,17,0,17,7,11,23,18,12,19,0,17,46,32,353,91,79,77,283,95,606,226,346,190,1370,262,393,155,23,22,95,55
14000US08035013909,"Census Tract 139.09, Douglas, CO",4318,532,56,86,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,27,42,0,17,38,42,454,173,49,46,179,91,592,246,342,141,1805,373,565,257,132,77,79,84
14000US08035013910,"Census Tract 139.10, Douglas, CO",4692,474,14,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,43,48,633,203,35,39,252,113,645,207,553,194,1759,452,644,182,68,52,46,43
14000US08035013911,"Census Tract 139.11, Douglas, CO",4944,805,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,63,67,508,163,222,154,178,84,493,183,383,181,1742,468,1120,435,210,232,25,29
14000US08035014005,"Census Tract 140.05, Douglas, CO",3125,345,25,33,0,12,0,12,0,12,0,12,0,12,0,12,0,12,14,22,0,12,11,18,0,12,13,21,0,12,23,23,282,121,47,37,185,78,545,151,215,112,1365,204,327,101,53,36,20,20
14000US08035014006,"Census Tract 140.06, Douglas, CO",4313,336,60,58,0,17,0,17,0,17,0,17,6,12,0,17,0,17,0,17,0,17,6,10,0,17,0,17,0,17,24,23,523,165,40,39,125,63,479,118,261,130,1859,249,706,153,109,69,115,51
14000US08035014007,"Census Tract 140.07, Douglas, CO",2896,398,0,12,0,12,0,12,0,12,0,12,0,12,0,12,30,47,0,12,0,12,0,12,26,40,11,19,23,27,14,12,432,202,83,64,96,74,479,203,168,99,951,225,552,205,23,26,8,14
14000US08035014008,"Census Tract 140.08, Douglas, CO",6273,571,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,18,27,468,185,38,42,186,121,585,213,202,81,2880,417,1606,380,188,100,102,79
14000US08035014009,"Census Tract 140.09, Douglas, CO",2594,414,12,18,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,36,39,0,12,0,12,0,12,297,111,56,38,107,64,452,218,273,98,895,163,442,182,17,22,7,12
14000US08035014010,"Census Tract 140.10, Douglas, CO",3790,484,0,17,0,17,0,17,0,17,0,17,14,24,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,39,39,445,166,156,101,205,115,668,182,473,191,1262,241,497,186,0,17,31,35
14000US08035014011,"Census Tract 140.11, Douglas, CO",4192,480,25,36,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,2,72,93,0,17,195,81,10,10,128,84,594,246,213,74,1935,311,785,205,169,107,65,43
14000US08035014013,"Census Tract 140.13, Douglas, CO",5572,606,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,1,3,0,17,0,17,33,32,512,312,115,72,129,74,731,162,591,195,2301,341,944,220,87,83,128,79
14000US08035014107,"Census Tract 141.07, Douglas, CO",2826,318,106,126,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,6,11,0,12,186,80,46,43,140,68,262,109,245,140,934,193,639,179,94,61,168,112
14000US08035014108,"Census Tract 141.08, Douglas, CO",3742,647,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,25,28,0,17,595,349,66,58,325,291,454,121,217,119,1398,166,490,116,141,63,31,29
14000US08035014109,"Census Tract 141.09, Douglas, CO",2383,277,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,35,51,0,12,0,12,143,57,0,12,92,50,268,103,103,47,930,205,607,237,134,63,71,40
14000US08035014110,"Census Tract 141.10, Douglas, CO",3610,362,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,17,40,6,16,0,17,0,17,19,29,26,38,407,143,27,33,372,159,621,232,273,118,1145,227,561,181,108,65,28,36
14000US08035014112,"Census Tract 141.12, Douglas, CO",2595,238,9,17,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,9,14,0,12,0,12,0,12,324,125,36,35,93,63,375,107,187,70,1036,162,432,127,21,28,73,48
14000US08035014113,"Census Tract 141.13, Douglas, CO",2102,199,64,71,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,5,8,0,12,0,12,24,37,155,60,13,14,64,36,296,73,177,66,962,163,259,72,54,25,29,20
14000US08035014114,"Census Tract 141.14, Douglas, CO",2432,294,11,20,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,2,10,11,19,0,12,313,109,66,53,158,82,414,123,362,122,750,187,261,92,35,33,49,68
14000US08035014115,"Census Tract 141.15, Douglas, CO",3206,333,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,13,19,0,12,34,38,320,167,17,21,88,49,459,173,147,65,1238,219,650,118,205,77,35,29
14000US08035014116,"Census Tract 141.16, Douglas, CO",3731,394,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,74,97,0,17,0,17,13,23,17,27,0,17,0,17,303,160,35,44,97,82,642,265,109,75,1494,329,698,206,211,169,38,42
14000US08035014123,"Census Tract 141.23, Douglas, CO",2935,434,0,12,0,12,0,12,0,12,0,12,0,12,0,12,0,12,211,295,0,12,0,12,27,30,0,12,18,25,0,12,343,97,88,88,165,72,347,99,271,100,898,182,382,154,150,89,35,30
14000US08035014124,"Census Tract 141.24, Douglas, CO",3915,476,27,30,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,0,17,10,16,422,224,125,123,219,76,616,213,202,70,1443,197,755,183,62,36,34,36
